,日期,城市,新增确诊,新增治愈,新增死亡,累积确诊,累积治愈,累积死亡
8120,2020-03-05,上海,0,1,0,339,302,1
8121,2020-03-05,黑龙江,0,1,0,481,380,13
8122,2020-03-05,湖北,0,8,0,67466,40921,2907
8123,2020-03-05,浙江,0,2,0,1220,1129,1
8124,2020-03-05,福建,0,2,0,296,276,1
8125,2020-03-05,福建,0,2,0,296,278,1
8126,2020-03-05,重庆,0,2,0,576,510,6
8127,2020-03-05,上海,1,0,0,340,302,1
8128,2020-03-05,浙江,0,1,0,1220,1130,1
8129,2020-03-05,广东,0,17,0,1351,1173,7
8130,2020-03-05,湖北,0,12,1,67466,40933,2908
8131,2020-03-05,江苏,0,5,0,631,588,0
8132,2020-03-05,湖北,0,35,0,67466,40968,2908
8133,2020-03-05,台湾,2,0,0,44,12,1
8134,2020-03-05,浙江,0,2,0,1220,1132,1
8135,2020-03-05,河北,0,2,0,318,303,6
8136,2020-03-05,湖北,0,7,0,67466,40975,2908
8137,2020-03-05,重庆,0,1,0,576,511,6
8138,2020-03-05,山东,0,1,0,758,601,6
8139,2020-03-05,山东,0,1,0,758,602,6
8140,2020-03-05,浙江,0,4,0,1220,1136,1
8141,2020-03-05,湖北,126,1038,23,67592,42013,2931
8142,2020-03-05,陕西,0,4,0,245,224,1
8143,2020-03-05,湖北,0,9,0,67592,42022,2931
8144,2020-03-05,湖北,0,10,0,67592,42032,2931
8145,2020-03-05,香港,0,3,0,104,46,2
8146,2020-03-05,湖南,0,1,0,1018,937,4
8147,2020-03-05,湖北,0,31,0,67592,42063,2931
8148,2020-03-05,湖北,0,90,2,67592,42153,2933
8149,2020-03-05,上海,0,1,0,340,303,1
8150,2020-03-05,安徽,0,1,0,990,970,6
8151,2020-03-05,四川,0,1,0,539,428,3
8152,2020-03-05,湖北,0,46,0,67592,42199,2933
8153,2020-03-05,湖南,0,1,0,1018,938,4
8154,2020-03-05,湖南,0,2,0,1018,940,4
8155,2020-03-05,河北,0,1,0,318,304,6
8156,2020-03-05,吉林,0,1,0,93,88,1
8157,2020-03-05,湖南,0,6,0,1018,946,4
8158,2020-03-05,重庆,0,1,0,576,512,6
8159,2020-03-05,浙江,0,12,0,1220,1148,1
8160,2020-03-05,广东,0,1,0,1351,1174,7
8161,2020-03-05,广东,0,7,0,1351,1181,7
8162,2020-03-06,澳门,0,1,0,10,10,0
8163,2020-03-06,北京,0,5,0,422,311,8
8164,2020-03-06,北京,3,0,0,425,311,8
8165,2020-03-06,山东,0,1,0,758,603,6
8166,2020-03-06,湖南,0,2,0,1018,948,4
8167,2020-03-06,湖南,0,1,0,1018,949,4
8168,2020-03-06,四川,0,2,0,539,430,3
8169,2020-03-06,四川,0,4,0,539,434,3
8170,2020-03-06,山东,0,2,0,758,605,6
8171,2020-03-06,北京,1,0,0,426,311,8
8172,2020-03-06,湖北,0,26,1,67592,42225,2934
8173,2020-03-06,湖北,0,5,0,67592,42230,2934
8174,2020-03-06,广东,0,2,0,1351,1183,7
8175,2020-03-06,江西,0,1,0,935,909,1
8176,2020-03-06,甘肃,17,0,0,119,87,2
8177,2020-03-06,四川,0,8,0,539,442,3
8178,2020-03-06,四川,0,1,0,539,443,3
8179,2020-03-06,广东,1,0,0,1352,1183,7
8180,2020-03-06,广东,0,9,0,1352,1192,7
8181,2020-03-06,黑龙江,0,18,0,481,398,13
8182,2020-03-06,陕西,0,2,0,245,226,1
8183,2020-03-06,安徽,0,4,0,990,974,6
8184,2020-03-06,广西,0,1,0,252,218,2
8185,2020-03-06,黑龙江,0,2,0,481,400,13
8186,2020-03-06,江苏,0,1,0,631,589,0
8187,2020-03-06,安徽,0,3,0,990,977,6
8188,2020-03-06,湖北,0,56,3,67592,42286,2937
8189,2020-03-06,湖北,0,18,0,67592,42304,2937
8190,2020-03-06,黑龙江,0,1,0,481,401,13
8191,2020-03-06,江西,0,1,0,935,910,1
8192,2020-03-06,山东,0,2,0,758,607,6
8193,2020-03-06,山东,0,11,0,758,618,6
8194,2020-03-06,广东,0,3,0,1352,1195,7
8195,2020-03-06,湖北,0,26,0,67592,42330,2937
8196,2020-03-06,湖北,0,24,0,67592,42354,2937
8197,2020-03-06,江西,0,2,0,935,912,1
8198,2020-03-06,云南,0,1,0,174,170,2
8199,2020-03-06,广西,0,1,0,252,219,2
8200,2020-03-06,江苏,0,1,0,631,590,0
8201,2020-03-06,四川,0,1,0,539,444,3
8202,2020-03-06,湖南,0,1,0,1018,950,4
8203,2020-03-06,安徽,0,2,0,990,979,6
8204,2020-03-06,广东,0,3,0,1352,1198,7
8205,2020-03-06,广东,0,2,0,1352,1200,7
8206,2020-03-06,江西,0,1,0,935,913,1
8207,2020-03-06,四川,0,4,0,539,448,3
8208,2020-03-06,江苏,0,6,0,631,596,0
8209,2020-03-06,福建,0,2,0,296,280,1
8210,2020-03-06,宁夏,0,2,0,75,71,0
8211,2020-03-06,重庆,0,1,0,576,513,6
8212,2020-03-06,福建,0,2,0,296,282,1
8213,2020-03-06,上海,0,1,0,340,304,1
8214,2020-03-06,黑龙江,0,1,0,481,402,13
8215,2020-03-06,湖北,0,1,0,67592,42355,2937
8216,2020-03-06,福建,0,2,0,296,284,1
8217,2020-03-06,重庆,0,1,0,576,514,6
8218,2020-03-06,河南,0,3,0,1272,776,9
8219,2020-03-06,上海,3,0,0,343,304,1
8220,2020-03-06,湖北,0,14,0,67592,42369,2937
8221,2020-03-06,河北,0,1,0,318,305,6
8222,2020-03-06,上海,0,1,0,343,305,1
8223,2020-03-06,江苏,0,3,0,631,599,0
8224,2020-03-06,湖北,0,38,1,67592,42407,2938
8225,2020-03-06,台湾,1,0,0,45,12,1
8226,2020-03-06,浙江,0,1,0,1220,1149,1
8227,2020-03-06,湖北,0,9,0,67592,42416,2938
8228,2020-03-06,吉林,0,2,0,93,90,1
8229,2020-03-06,重庆,0,2,0,576,516,6
8230,2020-03-06,上海,0,1,0,343,306,1
8231,2020-03-06,重庆,0,2,0,576,518,6
8232,2020-03-06,山东,0,6,0,758,624,6
8233,2020-03-06,浙江,0,5,0,1220,1154,1
8234,2020-03-06,新疆,0,1,0,76,71,3
8235,2020-03-06,湖北,74,1157,21,67666,43573,2959
8236,2020-03-06,湖北,0,7,1,67666,43580,2960
8237,2020-03-06,湖北,0,8,0,67666,43588,2960
8238,2020-03-06,香港,3,5,0,107,51,2
8239,2020-03-06,湖北,0,29,1,67666,43617,2961
8240,2020-03-06,湖北,0,61,0,67666,43678,2961
8241,2020-03-06,江西,0,3,0,935,916,1
8242,2020-03-06,江苏,0,2,0,631,601,0
8243,2020-03-06,山东,0,1,0,758,625,6
8244,2020-03-06,广东,0,3,0,1352,1203,7
8245,2020-03-06,湖北,0,23,0,67666,43701,2961
8246,2020-03-06,湖南,0,6,0,1018,956,4
8247,2020-03-06,湖南,0,2,0,1018,958,4
8248,2020-03-06,重庆,0,1,0,576,519,6
8249,2020-03-06,浙江,0,2,0,1220,1156,1
8250,2020-03-06,重庆,0,1,0,576,520,6
8251,2020-03-06,广东,0,5,0,1352,1208,7
8252,2020-03-06,湖南,0,1,0,1018,959,4
8253,2020-03-06,贵州,0,1,0,146,115,2
8254,2020-03-07,河南,0,2,0,1272,778,9
8255,2020-03-07,辽宁,0,1,0,124,105,1
8256,2020-03-07,四川,0,1,0,539,449,3
8257,2020-03-07,内蒙古,0,1,0,75,66,1
8258,2020-03-07,上海,0,2,0,343,308,1
8259,2020-03-07,广西,0,1,0,252,220,2
8260,2020-03-07,北京,0,5,0,426,316,8
8261,2020-03-07,北京,2,0,0,428,316,8
8262,2020-03-07,贵州,0,1,0,146,116,2
8263,2020-03-07,江苏,0,1,0,631,602,0
8264,2020-03-07,四川,0,1,0,539,450,3
8265,2020-03-07,黑龙江,0,2,0,481,404,13
8266,2020-03-07,四川,0,4,0,539,454,3
8267,2020-03-07,山东,0,5,0,758,630,6
8268,2020-03-07,湖北,0,32,0,67666,43733,2961
8269,2020-03-07,广西,0,1,0,252,221,2
8270,2020-03-07,广东,0,3,0,1352,1211,7
8271,2020-03-07,重庆,0,1,0,576,521,6
8272,2020-03-07,甘肃,1,0,0,120,87,2
8273,2020-03-07,广东,0,3,0,1352,1214,7
8274,2020-03-07,黑龙江,0,2,0,481,406,13
8275,2020-03-07,河北,0,1,0,318,306,6
8276,2020-03-07,安徽,0,2,0,990,981,6
8277,2020-03-07,广西,0,1,0,252,222,2
8278,2020-03-07,上海,0,1,0,343,309,1
8279,2020-03-07,辽宁,0,1,0,124,106,1
8280,2020-03-07,湖北,0,45,0,67666,43778,2961
8281,2020-03-07,湖北,0,7,0,67666,43785,2961
8282,2020-03-07,山东,0,4,0,758,634,6
8283,2020-03-07,浙江,0,1,0,1220,1157,1
8284,2020-03-07,湖北,0,15,0,67666,43800,2961
8285,2020-03-07,湖北,0,26,1,67666,43826,2962
8286,2020-03-07,江苏,0,2,0,631,604,0
8287,2020-03-07,广西,0,1,0,252,223,2
8288,2020-03-07,四川,0,2,0,539,456,3
8289,2020-03-07,黑龙江,0,2,0,481,408,13
8290,2020-03-07,重庆,0,1,0,576,522,6
8291,2020-03-07,江西,0,1,0,935,917,1
8292,2020-03-07,江苏,0,3,0,631,607,0
8293,2020-03-07,四川,0,1,0,539,457,3
8294,2020-03-07,福建,0,7,0,296,291,1
8295,2020-03-07,上海,0,2,0,343,311,1
8296,2020-03-07,湖北,0,8,0,67666,43834,2962
8297,2020-03-07,广东,0,2,0,1352,1216,7
8298,2020-03-07,河南,0,1,0,1272,779,9
8299,2020-03-07,广东,0,10,0,1352,1226,7
8300,2020-03-07,湖北,0,18,0,67666,43852,2962
8301,2020-03-07,黑龙江,0,1,0,481,409,13
8302,2020-03-07,上海,0,1,0,343,312,1
8303,2020-03-07,江苏,0,2,0,631,609,0
8304,2020-03-07,湖北,0,29,0,67666,43881,2962
8305,2020-03-07,台湾,0,1,0,45,13,1
8306,2020-03-07,浙江,0,4,0,1220,1161,1
8307,2020-03-07,河北,0,1,0,318,307,6
8308,2020-03-07,湖北,0,6,0,67666,43887,2962
8309,2020-03-07,内蒙古,0,2,0,75,68,1
8310,2020-03-07,新疆,0,1,0,76,72,3
8311,2020-03-07,上海,0,1,0,343,313,1
8312,2020-03-07,重庆,0,1,0,576,523,6
8313,2020-03-07,浙江,0,1,0,1220,1162,1
8314,2020-03-07,湖北,41,1259,21,67707,45146,2983
8315,2020-03-07,湖北,0,4,0,67707,45150,2983
8316,2020-03-07,湖北,0,7,0,67707,45157,2983
8317,2020-03-07,香港,2,4,0,109,55,2
8318,2020-03-07,湖北,0,15,2,67707,45172,2985
8319,2020-03-07,湖北,0,52,2,67707,45224,2987
8320,2020-03-07,江西,0,1,0,935,918,1
8321,2020-03-07,江苏,0,1,0,631,610,0
8322,2020-03-07,山东,0,1,0,758,635,6
8323,2020-03-07,湖北,0,20,1,67707,45244,2988
8324,2020-03-07,重庆,0,1,0,576,524,6
8325,2020-03-07,重庆,0,1,0,576,525,6
8326,2020-03-07,湖南,0,1,0,1018,960,4
8327,2020-03-07,山东,0,1,0,758,636,6
8328,2020-03-07,福建,0,4,0,296,295,1
8329,2020-03-07,湖南,0,4,0,1018,964,4
8330,2020-03-07,重庆,0,1,0,576,526,6
8331,2020-03-07,浙江,0,2,0,1220,1164,1
8332,2020-03-07,山东,0,1,0,758,637,6
8333,2020-03-07,贵州,0,1,0,146,117,2
8334,2020-03-08,四川,0,1,0,539,458,3
8335,2020-03-08,天津,0,1,0,137,129,3
8336,2020-03-08,广西,0,1,0,252,224,2
8337,2020-03-08,北京,0,7,0,428,323,8
8338,2020-03-08,贵州,0,2,0,146,119,2
8339,2020-03-08,新疆,0,1,0,76,73,3
8340,2020-03-08,辽宁,0,1,0,124,107,1
8341,2020-03-08,四川,0,1,0,539,459,3
8342,2020-03-08,内蒙古,0,1,0,75,69,1
8343,2020-03-08,山东,0,2,0,758,639,6
8344,2020-03-08,湖北,0,42,0,67707,45286,2988
8345,2020-03-08,湖北,0,2,0,67707,45288,2988
8346,2020-03-08,广西,0,2,0,252,226,2
8347,2020-03-08,广东,0,2,0,1352,1228,7
8348,2020-03-08,甘肃,4,0,0,124,87,2
8349,2020-03-08,四川,0,5,0,539,464,3
8350,2020-03-08,广东,0,1,0,1352,1229,7
8351,2020-03-08,黑龙江,0,5,0,481,414,13
8352,2020-03-08,浙江,0,3,0,1220,1167,1
8353,2020-03-08,安徽,0,2,0,990,983,6
8354,2020-03-08,广西,0,4,0,252,230,2
8355,2020-03-08,湖北,0,14,0,67707,45302,2988
8356,2020-03-08,湖北,0,13,1,67707,45315,2989
8357,2020-03-08,山东,0,3,0,758,642,6
8358,2020-03-08,广东,0,5,0,1352,1234,7
8359,2020-03-08,湖北,0,24,0,67707,45339,2989
8360,2020-03-08,湖北,0,34,0,67707,45373,2989
8361,2020-03-08,江西,0,1,0,935,919,1
8362,2020-03-08,江苏,0,2,0,631,612,0
8363,2020-03-08,湖南,0,3,0,1018,967,4
8364,2020-03-08,重庆,0,1,0,576,527,6
8365,2020-03-08,江西,0,1,0,935,920,1
8366,2020-03-08,江苏,0,1,0,631,613,0
8367,2020-03-08,四川,0,1,0,539,465,3
8368,2020-03-08,上海,0,1,0,343,314,1
8369,2020-03-08,黑龙江,0,2,0,481,416,13
8370,2020-03-08,湖北,0,4,0,67707,45377,2989
8371,2020-03-08,贵州,0,1,0,146,120,2
8372,2020-03-08,陕西,0,1,0,245,227,1
8373,2020-03-08,河南,0,3,0,1272,782,9
8374,2020-03-08,广东,0,0,1,1352,1234,8
8375,2020-03-08,广东,0,5,0,1352,1239,8
8376,2020-03-08,湖北,0,17,0,67707,45394,2989
8377,2020-03-08,黑龙江,0,4,0,481,420,13
8378,2020-03-08,江苏,0,4,0,631,617,0
8379,2020-03-08,黑龙江,0,1,0,481,421,13
8380,2020-03-08,湖北,0,27,1,67707,45421,2990
8381,2020-03-08,台湾,0,2,0,45,15,1
8382,2020-03-08,浙江,0,3,0,1220,1170,1
8383,2020-03-08,湖北,0,4,0,67707,45425,2990
8384,2020-03-08,山东,0,4,0,758,646,6
8385,2020-03-08,浙江,0,4,0,1220,1174,1
8386,2020-03-08,安徽,0,1,0,990,984,6
8387,2020-03-08,湖北,36,1163,18,67743,46588,3008
8388,2020-03-08,内蒙古,0,1,0,75,70,1
8389,2020-03-08,湖北,0,5,0,67743,46593,3008
8390,2020-03-08,湖北,0,5,0,67743,46598,3008
8391,2020-03-08,香港,5,4,1,114,59,3
8392,2020-03-08,湖北,0,9,0,67743,46607,3008
8393,2020-03-08,湖北,0,33,1,67743,46640,3009
8394,2020-03-08,江西,0,3,0,935,923,1
8395,2020-03-08,山东,0,1,0,758,647,6
8396,2020-03-08,湖北,0,26,0,67743,46666,3009
8397,2020-03-08,湖南,0,1,0,1018,968,4
8398,2020-03-08,湖南,0,5,0,1018,973,4
8399,2020-03-08,湖南,0,3,0,1018,976,4
8400,2020-03-08,浙江,0,3,0,1220,1177,1
8401,2020-03-08,江苏,0,1,0,631,618,0
8402,2020-03-08,湖南,0,2,0,1018,978,4
8403,2020-03-08,贵州,0,3,0,146,123,2
8404,2020-03-09,重庆,0,1,0,576,528,6
8405,2020-03-09,天津,0,1,0,137,130,3
8406,2020-03-09,北京,0,5,0,428,328,8
8407,2020-03-09,北京,1,0,0,429,328,8
8408,2020-03-09,贵州,0,1,0,146,124,2
8409,2020-03-09,四川,0,1,0,539,466,3
8410,2020-03-09,四川,0,2,0,539,468,3
8411,2020-03-09,黑龙江,0,1,0,481,422,13
8412,2020-03-09,重庆,0,1,0,576,529,6
8413,2020-03-09,山东,0,1,0,758,648,6
8414,2020-03-09,重庆,0,1,0,576,530,6
8415,2020-03-09,湖北,0,49,0,67743,46715,3009
8416,2020-03-09,广西,0,1,0,252,231,2
8417,2020-03-09,重庆,0,2,0,576,532,6
8418,2020-03-09,四川,0,1,0,539,469,3
8419,2020-03-09,广东,1,0,0,1353,1239,8
8420,2020-03-09,广东,0,2,0,1353,1241,8
8421,2020-03-09,贵州,0,1,0,146,125,2
8422,2020-03-09,黑龙江,0,5,0,481,427,13
8423,2020-03-09,广西,0,2,0,252,233,2
8424,2020-03-09,江苏,0,3,0,631,621,0
8425,2020-03-09,湖北,0,16,0,67743,46731,3009
8426,2020-03-09,湖北,0,9,0,67743,46740,3009
8427,2020-03-09,黑龙江,0,2,0,481,429,13
8428,2020-03-09,山东,0,1,0,758,649,6
8429,2020-03-09,山东,0,51,0,758,700,6
8430,2020-03-09,浙江,0,1,0,1220,1178,1
8431,2020-03-09,山西,0,1,0,133,127,0
8432,2020-03-09,湖北,0,22,0,67743,46762,3009
8433,2020-03-09,湖北,0,21,0,67743,46783,3009
8434,2020-03-09,江西,0,2,0,935,925,1
8435,2020-03-09,广西,0,1,0,252,234,2
8436,2020-03-09,甘肃,0,1,0,124,88,2
8437,2020-03-09,江苏,0,1,0,631,622,0
8438,2020-03-09,重庆,0,1,0,576,533,6
8439,2020-03-09,江西,0,2,0,935,927,1
8440,2020-03-09,浙江,0,2,0,1220,1180,1
8441,2020-03-09,黑龙江,0,2,0,481,431,13
8442,2020-03-09,重庆,0,1,0,576,534,6
8443,2020-03-09,湖北,0,4,0,67743,46787,3009
8444,2020-03-09,上海,0,1,0,343,315,1
8445,2020-03-09,山东,0,1,0,758,701,6
8446,2020-03-09,重庆,0,1,0,576,535,6
8447,2020-03-09,河南,0,2,0,1272,784,9
8448,2020-03-09,广东,0,8,0,1353,1249,8
8449,2020-03-09,辽宁,0,1,0,124,108,1
8450,2020-03-09,湖北,0,8,0,67743,46795,3009
8451,2020-03-09,重庆,0,1,0,576,536,6
8452,2020-03-09,黑龙江,0,1,0,481,432,13
8453,2020-03-09,黑龙江,0,2,0,481,434,13
8454,2020-03-09,湖北,0,22,0,67743,46817,3009
8455,2020-03-09,浙江,0,2,0,1220,1182,1
8456,2020-03-09,湖北,0,10,0,67743,46827,3009
8457,2020-03-09,重庆,0,1,0,576,537,6
8458,2020-03-09,重庆,0,1,0,576,538,6
8459,2020-03-09,重庆,0,2,0,576,540,6
8460,2020-03-09,浙江,0,1,0,1220,1183,1
8461,2020-03-09,湖北,17,896,16,67760,47723,3025
8462,2020-03-09,湖北,0,12,1,67760,47735,3026
8463,2020-03-09,湖北,0,2,0,67760,47737,3026
8464,2020-03-09,香港,1,1,0,115,60,3
8465,2020-03-09,湖北,0,8,0,67760,47745,3026
8466,2020-03-09,湖北,0,54,0,67760,47799,3026
8467,2020-03-09,山东,0,1,0,758,702,6
8468,2020-03-09,湖北,0,19,0,67760,47818,3026
8469,2020-03-09,重庆,0,1,0,576,541,6
8470,2020-03-09,重庆,0,1,0,576,542,6
8471,2020-03-09,吉林,0,1,0,93,91,1
8472,2020-03-09,湖南,0,8,0,1018,986,4
8473,2020-03-09,浙江,0,2,0,1220,1185,1
8474,2020-03-09,湖南,0,1,0,1018,987,4
8475,2020-03-09,四川,0,1,0,539,470,3
8476,2020-03-09,山东,0,1,0,758,703,6
8477,2020-03-09,贵州,0,4,0,146,129,2
8478,2020-03-10,重庆,0,1,0,576,543,6
8479,2020-03-10,四川,0,1,0,539,471,3
8480,2020-03-10,上海,0,1,0,343,316,1
8481,2020-03-10,北京,0,6,0,429,334,8
8482,2020-03-10,北京,6,0,0,435,334,8
8483,2020-03-10,贵州,0,1,0,146,130,2
8484,2020-03-10,四川,0,5,0,539,476,3
8485,2020-03-10,辽宁,0,1,0,124,109,1
8486,2020-03-10,黑龙江,1,0,0,482,434,13
8487,2020-03-10,广东,0,8,0,1353,1257,8
8488,2020-03-10,湖北,0,48,0,67760,47866,3026
8489,2020-03-10,湖北,0,2,0,67760,47868,3026
8490,2020-03-10,甘肃,1,0,0,125,88,2
8491,2020-03-10,广东,0,2,0,1353,1259,8
8492,2020-03-10,贵州,0,2,0,146,132,2
8493,2020-03-10,广西,0,1,0,252,235,2
8494,2020-03-10,黑龙江,0,1,0,482,435,13
8495,2020-03-10,浙江,0,1,0,1220,1186,1
8496,2020-03-10,湖北,0,27,0,67760,47895,3026
8497,2020-03-10,湖北,0,11,1,67760,47906,3027
8498,2020-03-10,山东,0,1,0,758,704,6
8499,2020-03-10,山东,0,13,0,758,717,6
8500,2020-03-10,重庆,0,1,0,576,544,6
8501,2020-03-10,浙江,0,1,0,1220,1187,1
8502,2020-03-10,天津,0,1,0,137,131,3
8503,2020-03-10,山西,0,3,0,133,130,0
8504,2020-03-10,湖北,0,28,0,67760,47934,3027
8505,2020-03-10,湖北,0,11,0,67760,47945,3027
8506,2020-03-10,江西,0,2,0,935,929,1
8507,2020-03-10,广西,0,1,0,252,236,2
8508,2020-03-10,广西,0,1,0,252,237,2
8509,2020-03-10,四川,0,2,0,539,478,3
8510,2020-03-10,重庆,0,1,0,576,545,6
8511,2020-03-10,江西,0,2,0,935,931,1
8512,2020-03-10,四川,0,3,0,539,481,3
8513,2020-03-10,重庆,0,1,0,576,546,6
8514,2020-03-10,湖北,0,3,0,67760,47948,3027
8515,2020-03-10,山东,1,0,0,759,717,6
8516,2020-03-10,河南,0,3,0,1272,787,9
8517,2020-03-10,上海,2,0,0,345,316,1
8518,2020-03-10,江西,0,1,0,935,932,1
8519,2020-03-10,浙江,0,2,0,1220,1189,1
8520,2020-03-10,广东,0,6,0,1353,1265,8
8521,2020-03-10,湖北,0,8,0,67760,47956,3027
8522,2020-03-10,江苏,0,3,0,631,625,0
8523,2020-03-10,湖北,0,25,0,67760,47981,3027
8524,2020-03-10,四川,0,2,0,539,483,3
8525,2020-03-10,台湾,2,2,0,47,17,1
8526,2020-03-10,浙江,0,5,0,1220,1194,1
8527,2020-03-10,湖北,0,2,0,67760,47983,3027
8528,2020-03-10,上海,0,3,0,345,319,1
8529,2020-03-10,重庆,0,1,0,576,547,6
8530,2020-03-10,山东,0,1,0,759,718,6
8531,2020-03-10,浙江,0,6,0,1220,1200,1
8532,2020-03-10,湖北,13,1202,19,67773,49185,3046
8533,2020-03-10,湖北,0,2,0,67773,49187,3046
8534,2020-03-10,湖北,0,4,0,67773,49191,3046
8535,2020-03-10,香港,5,5,0,120,65,3
8536,2020-03-10,湖北,0,22,0,67773,49213,3046
8537,2020-03-10,湖北,0,38,0,67773,49251,3046
8538,2020-03-10,江苏,0,2,0,631,627,0
8539,2020-03-10,山东,0,1,0,759,719,6
8540,2020-03-10,四川,0,1,0,539,484,3
8541,2020-03-10,湖北,0,28,1,67773,49279,3047
8542,2020-03-10,湖南,0,2,0,1018,989,4
8543,2020-03-10,山西,0,1,0,133,131,0
8544,2020-03-10,湖南,0,5,0,1018,994,4
8545,2020-03-10,河南,1,15,0,1273,802,9
8546,2020-03-10,山东,0,2,0,759,721,6
8547,2020-03-10,贵州,0,1,0,146,133,2
8548,2020-03-11,陕西,0,1,0,245,228,1
8549,2020-03-11,河南,0,3,0,1273,805,9
8550,2020-03-11,广西,0,1,0,252,238,2
8551,2020-03-11,北京,0,8,0,435,342,8
8552,2020-03-11,四川,0,5,0,539,489,3
8553,2020-03-11,海南,0,1,0,168,160,6
8554,2020-03-11,山东,0,1,0,759,722,6
8555,2020-03-11,湖北,0,34,1,67773,49313,3048
8556,2020-03-11,甘肃,2,0,0,127,88,2
8557,2020-03-11,四川,0,3,0,539,492,3
8558,2020-03-11,广东,3,0,0,1356,1265,8
8559,2020-03-11,贵州,0,1,0,146,134,2
8560,2020-03-11,黑龙江,0,3,0,482,438,13
8561,2020-03-11,天津,0,1,0,137,132,3
8562,2020-03-11,广西,0,2,0,252,240,2
8563,2020-03-11,河南,1,0,0,1274,805,9
8564,2020-03-11,湖北,0,21,0,67773,49334,3048
8565,2020-03-11,湖北,0,4,0,67773,49338,3048
8566,2020-03-11,黑龙江,0,1,0,482,439,13
8567,2020-03-11,山东,0,1,0,759,723,6
8568,2020-03-11,山东,0,6,0,759,729,6
8569,2020-03-11,重庆,0,1,0,576,548,6
8570,2020-03-11,湖北,0,17,0,67773,49355,3048
8571,2020-03-11,湖北,0,10,0,67773,49365,3048
8572,2020-03-11,江西,0,1,0,935,933,1
8573,2020-03-11,重庆,0,1,0,576,549,6
8574,2020-03-11,广西,0,1,0,252,241,2
8575,2020-03-11,江西,0,1,0,935,934,1
8576,2020-03-11,四川,0,1,0,539,493,3
8577,2020-03-11,湖北,0,1,0,67773,49366,3048
8578,2020-03-11,贵州,0,1,0,146,135,2
8579,2020-03-11,山东,1,1,0,760,730,6
8580,2020-03-11,河南,0,4,0,1274,809,9
8581,2020-03-11,广东,0,5,0,1356,1270,8
8582,2020-03-11,湖北,0,10,0,67773,49376,3048
8583,2020-03-11,黑龙江,0,1,0,482,440,13
8584,2020-03-11,湖北,0,16,1,67773,49392,3049
8585,2020-03-11,台湾,1,0,0,48,17,1
8586,2020-03-11,浙江,0,2,0,1220,1202,1
8587,2020-03-11,湖北,0,1,0,67773,49393,3049
8588,2020-03-11,陕西,0,1,0,245,229,1
8589,2020-03-11,重庆,0,2,0,576,551,6
8590,2020-03-11,上海,0,1,0,345,320,1
8591,2020-03-11,重庆,0,2,0,576,553,6
8592,2020-03-11,陕西,0,1,0,245,230,1
8593,2020-03-11,浙江,0,2,0,1220,1204,1
8594,2020-03-11,内蒙古,0,1,0,75,71,1
8595,2020-03-11,江苏,0,1,0,631,628,0
8596,2020-03-11,宁夏,0,1,0,75,72,0
8597,2020-03-11,湖北,8,1053,7,67781,50446,3056
8598,2020-03-11,陕西,0,2,1,245,232,2
8599,2020-03-11,香港,9,2,0,129,67,3
8600,2020-03-11,湖北,0,11,0,67781,50457,3056
8601,2020-03-11,湖北,0,30,0,67781,50487,3056
8602,2020-03-11,四川,0,1,0,539,494,3
8603,2020-03-11,山东,0,3,0,760,733,6
8604,2020-03-11,湖北,0,34,0,67781,50521,3056
8605,2020-03-11,湖南,0,3,0,1018,997,4
8606,2020-03-11,重庆,0,1,0,576,554,6
8607,2020-03-11,广东,0,1,0,1356,1271,8
8608,2020-03-11,广东,0,2,0,1356,1273,8
8609,2020-03-11,贵州,0,2,0,146,137,2
8610,2020-03-12,北京,0,8,0,435,350,8
8611,2020-03-12,北京,1,0,0,436,350,8
8612,2020-03-12,贵州,0,2,0,146,139,2
8613,2020-03-12,四川,0,2,0,539,496,3
8614,2020-03-12,山西,0,1,0,133,132,0
8615,2020-03-12,湖北,0,23,0,67781,50544,3056
8616,2020-03-12,湖北,0,1,0,67781,50545,3056
8617,2020-03-12,广西,0,1,0,252,242,2
8618,2020-03-12,重庆,0,2,0,576,556,6
8619,2020-03-12,广东,0,1,0,1356,1274,8
8620,2020-03-12,四川,0,2,0,539,498,3
8621,2020-03-12,四川,0,1,0,539,499,3
8622,2020-03-12,广东,0,4,0,1356,1278,8
8623,2020-03-12,贵州,0,1,0,146,140,2
8624,2020-03-12,黑龙江,0,4,0,482,444,13
8625,2020-03-12,广西,0,1,0,252,243,2
8626,2020-03-12,湖北,0,15,0,67781,50560,3056
8627,2020-03-12,湖北,0,17,0,67781,50577,3056
8628,2020-03-12,黑龙江,0,1,0,482,445,13
8629,2020-03-12,山东,0,5,0,760,738,6
8630,2020-03-12,重庆,0,1,0,576,557,6
8631,2020-03-12,湖北,0,5,0,67781,50582,3056
8632,2020-03-12,湖北,0,12,0,67781,50594,3056
8633,2020-03-12,上海,0,1,0,345,321,1
8634,2020-03-12,重庆,0,2,0,576,559,6
8635,2020-03-12,湖南,0,1,0,1018,998,4
8636,2020-03-12,广东,0,1,0,1356,1279,8
8637,2020-03-12,重庆,0,1,0,576,560,6
8638,2020-03-12,重庆,0,1,0,576,561,6
8639,2020-03-12,湖北,0,2,0,67781,50596,3056
8640,2020-03-12,重庆,0,1,0,576,562,6
8641,2020-03-12,河南,0,3,0,1274,812,9
8642,2020-03-12,上海,2,0,0,347,321,1
